2317,Широких Денис Александрович,собрание избирателей по месту жительства
2317,Шумен Марзиет Мухтаровна,собрание избирателей по месту работы
2318,Фрейн Ольга Викторовна,собрание избирателей по месту работы
2318,Тарков Александр Николаевич,собрание избирателей по месту работы
2318,Сандулова Ирина Вадимовна,собрание избирателей по месту работы
2318,Анискевич Юрий Михайлович,"Краснодарское краевое отделение политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ"""
2318,Атрохина Ирина Владимировна,"Региональное отделение в Краснодарском крае Всероссийской политической партии ""ПАРТИЯ РОСТА"""
2318,Брезгина Ивета Игоревна,собрание избирателей по месту работы
2318,Демченко Любовь Николаевна,собрание избирателей по месту жительства
2318,Зайцев Алексей Алексеевич,"Региональное отделение в Краснодарском крае Политической партии ""Гражданская платформа"""
2318,Комнатная Нина Николаевна,"Краснодарское местное отделение Краснодарского регионального отделения Всероссийской политической партии ""ЕДИНАЯ РОССИЯ"""
2318,Логачева Любовь Владимировна,"Региональное отделение ВСЕРОССИЙСКОЙ ПОЛИТИЧЕСКОЙ ПАРТИИ ""РОДИНА"" в Краснодарском крае"
2318,Мкртычян Людмила Александровна,Краснодарское региональное отделение Политической партии ЛДПР - Либерально-демократической партии России
2318,Морозова Ольга Вячеславовна,"Региональное отделение Всероссийской политической партии ""Гражданская Сила"" в Краснодарском крае"
2318,Пирогова Екатерина Владимировна,собрание избирателей по месту работы
2318,Таркова Виктория Александровна,собрание избирателей по месту работы
2318,Хапиштова Елена Владимировна,Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в Краснодарском крае
2318,Шиловская Раиса Васильевна,собрание избирателей по месту работы
2319,Спивакова Ангелина Юрьевна,собрание избирателей по месту работы
2319,Краснянская Галина Ивановна,"Краснодарское местное отделение Краснодарского регионального отделения Всероссийской политической партии ""ЕДИНАЯ РОССИЯ"""
2319,Дьяченко Оксана Геннадьевна,"Региональное отделение в Краснодарском крае Политической партии ""Гражданская платформа"""
2319,Белоусова Ольга Юрьевна,собрание избирателей по месту работы
2319,Воробьева Ирина Петровна,собрание избирателей по месту работы
2319,Губа Елена Юрьевна,Краснодарское региональное отделение Политической партии ЛДПР - Либерально-демократической партии России
2319,Ерошевская Нина Георгиевна,"Краснодарское краевое отделение политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ"""
2319,Котова Лариса Алексеевна,собрание избирателей по месту работы
2319,Микуц Александр Сергеевич,Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в Краснодарском крае
2319,Свисто Валентина Владимировна,собрание избирателей по месту работы
2319,Студнева Любовь Анатольевна,собрание избирателей по месту работы
2319,Филатова Ольга Ивановна,собрание избирателей по месту работы
2319,Черепахина Елена Владимировна,"Региональное отделение Политической партии ""Казачья партия Российской Федерации"" в Краснодарском крае"
2319,Шерстюк Ирина Олеговна,собрание избирателей по месту работы
2319,Штаничева Юлия Сергеевна,собрание избирателей по месту работы
2319,Щербина Наталья Константиновна,собрание избирателей по месту работы
2320,Золотарева Ирина Николаевна,собрание избирателей по месту работы
2320,Ускоев Тимур Алексеевич,собрание избирателей по месту работы
2320,Панкова Ольга Ильинична,собрание избирателей по месту работы
2320,Богданова Алеся Андреевна,собрание избирателей по месту работы
2320,Гергель Наталья Викторовна,"Краснодарское местное отделение Краснодарского регионального отделения Всероссийской политической партии ""ЕДИНАЯ РОССИЯ"""
2320,Глухачева Римма Федоровна,собрание избирателей по месту работы
2320,Звягинцева Татьяна Сергеевна,собрание избирателей по месту работы
2320,Казьмина Любовь Григорьевна,собрание избирателей по месту работы
2320,Карпенко Любава Олеговна,Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в Краснодарском крае
2320,Кравчук Галина Николаевна,собрание избирателей по месту работы
2320,Никифорова Ольга Станиславовна,"Региональное отделение Всероссийской политической партии ""Гражданская Сила"" в Краснодарском крае"
2320,Пилипцов Николай Александрович,"Краснодарское краевое отделение политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ"""
2320,Проворова Людмила Константиновна,собрание избирателей по месту работы
2320,Филоненко Любовь Константиновна,"Региональное отделение в Краснодарском крае Политической партии ""Гражданская платформа"""
2320,Холодей Яна Ахмедовна,собрание избирателей по месту работы
2320,Шапа Александр Александрович,Краснодарское региональное отделение Политической партии ЛДПР - Либерально-демократической партии России
2321,Недилько Татьяна Владиславовна,собрание избирателей по месту работы
2321,Саркисян Светлана Викторовна,собрание избирателей по месту работы
2321,Порфирьева Татьяна Степановна,собрание избирателей по месту работы
2321,Акопян Юлия Сергеевна,собрание избирателей по месту работы
2321,Борисов Максим Вадимович,собрание избирателей по месту работы
2321,Ветелкина Тамара Викторовна,"Региональное отделение в Краснодарском крае Всероссийской политической партии ""Партия пенсионеров России"""
2321,Гинтер Ольга Львовна,"Краснодарское краевое отделение политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ"""
2321,Камышный Владимир Ильич,"Региональное отделение Политической партии ""Казачья партия Российской Федерации"" в Краснодарском крае"
2321,Клименко Татьяна Константиновна,"Краснодарское местное отделение Краснодарского регионального отделения Всероссийской политической партии ""ЕДИНАЯ РОССИЯ"""
2321,Листкова Анна Сергеевна,собрание избирателей по месту работы
2321,Саркисян Аксения Шаваршовна,собрание избирателей по месту работы
2321,Семенюк Елена Владимировна,Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в Краснодарском крае
2321,Стретович Татьяна Ивановна,"Региональное отделение в Краснодарском крае Всероссийской политической партии ""ПАРТИЯ РОСТА"""
2321,Тугуз Мадинат Саадуловна,собрание избирателей по месту работы
2321,Фоменко Тинатин Алексеевна,"Региональное отделение Всероссийской политической партии ""Гражданская Сила"" в Краснодарском крае"
2321,Чубарова Стелла Сергеевна,собрание избирателей по месту работы
2322,Франгопуло Игорь Евгеньевич,собрание избирателей по месту работы
2322,Отставнов Олег Викторович,собрание избирателей по месту работы
2322,Антонова Оксана Анатольевна,"Краснодарское местное отделение Краснодарского регионального отделения Всероссийской политической партии ""ЕДИНАЯ РОССИЯ"""
2322,Волошина Ольга Ивановна,"Региональное отделение Политической партии ""Казачья партия Российской Федерации"" в Краснодарском крае"
2322,Дьяченко Татьяна Ивановна,"Региональное отделение ВСЕРОССИЙСКОЙ ПОЛИТИЧЕСКОЙ ПАРТИИ ""РОДИНА"" в Краснодарском крае"
2322,Запорожанова Марина Геннадьевна,собрание избирателей по месту работы
2322,Зыкова Дарья Дмитриевна,Краснодарское региональное отделение Политической партии ЛДПР - Либерально-демократической партии России
2322,Зыкова Елена Валерьевна,собрание избирателей по месту работы
2322,Казак Елена Викторовна,"Региональное отделение в Краснодарском крае Политической партии ""Гражданская платформа"""
2322,Лазько Александра Валериевна,"Региональное отделение Всероссийской политической партии ""Гражданская Сила"" в Краснодарском крае"
2322,Сапрыкина Яна Баймуратовна,собрание избирателей по месту работы
2322,Семенцова Татьяна Николаевна,собрание избирателей по месту работы
2322,Смоляникова Елена Анатольевна,"Региональное отделение в Краснодарском крае Всероссийской политической партии ""ПАРТИЯ РОСТА"""
2322,Фролова Ана Викторовна,собрание избирателей по месту жительства
2322,Хазова Марина Геннадиевна,"Краснодарское краевое отделение политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ"""
2322,Чагаев Артем Викторович,Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в Краснодарском крае
2323,Острогорская Лариса Валентиновна,собрание избирателей по месту работы
2323,Изибаирова Анжела Анатольевна,"Региональное отделение Всероссийской политической партии ""Гражданская Сила"" в Краснодарском крае"
2323,Черешникова Елена Анатольевна,"Краснодарское краевое отделение политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ"""
2323,Аванесян Гаянэ Грантовна,"Региональное отделение в Краснодарском крае Всероссийской политической партии ""ПАРТИЯ РОСТА"""
2323,Дубакова Татьяна Владимировна,собрание избирателей по месту работы
2323,Дубовик Марина Валерьевна,собрание избирателей по месту работы
2323,Жигарева Ольга Юрьевна,Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в Краснодарском крае
2323,Исламова Эльвира Витальевна,"Краснодарское местное отделение Краснодарского регионального отделения Всероссийской политической партии ""ЕДИНАЯ РОССИЯ"""
2323,Кярамин Джамал Михайлович,собрание избирателей по месту работы
2323,Малыгина Ольга Николаевна,"Региональное отделение в Краснодарском крае Политической партии ""Гражданская платформа"""
2323,Матюнин Дмитрий Васильевич,собрание избирателей по месту работы
2323,Матюнина Оксана Александровна,собрание избирателей по месту жительства
2323,Мацкевич Оксана Михайловна,Краснодарское региональное отделение Политической партии ЛДПР - Либерально-демократической партии России
2323,Назаренко Евгений Романович,"Региональное отделение Политической партии ""Казачья партия Российской Федерации"" в Краснодарском крае"
2323,Швец Евгения Петровна,собрание избирателей по месту работы
2323,Шевченко Светлана Николаевна,собрание избирателей по месту работы
2324,Дзюбейло Наталья Валерьевна,собрание избирателей по месту работы
2324,Плетнева Наталия Алексеевна,собрание избирателей по месту работы
2324,Дзема Ольга Петровна,собрание избирателей по месту работы
2324,Гапонов Тарас Сергеевич,собрание избирателей по месту работы
2324,Иванова Татьяна Борисовна,"Краснодарское местное отделение Краснодарского регионального отделения Всероссийской политической партии ""ЕДИНАЯ РОССИЯ"""
2324,Клещенко Людмила Генриховна,"Региональное отделение в Краснодарском крае Всероссийской политической партии ""Партия пенсионеров России"""
2324,Кондратьев Роман Дмитриевич,Краснодарское региональное отделение Политической партии ЛДПР - Либерально-демократической партии России
2324,Макуха Татьяна Анатольевна,"Краснодарское краевое отделение политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ"""
2324,Микуц Михаил Сергеевич,Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в Краснодарском крае
2324,Романова Кристина Юрьевна,"Региональное отделение в Краснодарском крае Всероссийской политической партии ""ПАРТИЯ РОСТА"""
2324,Сергеев Владимир Владимирович,собрание избирателей по месту работы
2324,Сурова Ольга Александровна,"Региональное отделение ВСЕРОССИЙСКОЙ ПОЛИТИЧЕСКОЙ ПАРТИИ ""РОДИНА"" в Краснодарском крае"
2324,Тертичник Инна Игоревна,собрание избирателей по месту работы
2324,Фастовцова Анастасия Александровна,"Региональное отделение в Краснодарском крае Политической партии ""Гражданская платформа"""
2324,Чирский Юрий Иванович,"Региональное отделение Политической партии ""Казачья партия Российской Федерации"" в Краснодарском крае"
2324,Чушенко Татьяна Андреевна,собрание избирателей по месту работы
2325,Мельников Сергей Николаевич,собрание избирателей по месту работы
2325,Постовая Надежда Викторовна,собрание избирателей по месту работы
2325,Свариенко Ольга Николаевна,"Краснодарское местное отделение Краснодарского регионального отделения Всероссийской политической партии ""ЕДИНАЯ РОССИЯ"""
2325,Болотов Михаил Витальевич,"Краснодарское краевое отделение политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ"""
2325,Васильев Александр Евгеньевич,собрание избирателей по месту работы
2325,Воронин Сергей Александрович,собрание избирателей по месту работы
2325,Дашкевич Владлена Дмитриевна,собрание избирателей по месту работы
2325,Коломийцева Наталья Владимировна,"Региональное отделение в Краснодарском крае Политической партии ""Гражданская платформа"""
2325,Куксенко Татьяна Степановна,собрание избирателей по месту работы
2325,Левченко Татьяна Валентиновна,Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в Краснодарском крае
2325,Мова Юлия Александровна,"Региональное отделение ВСЕРОССИЙСКОЙ ПОЛИТИЧЕСКОЙ ПАРТИИ ""РОДИНА"" в Краснодарском крае"
2325,Объедкова Рушания Мазитовна,"Региональное отделение в Краснодарском крае Всероссийской политической партии ""Партия пенсионеров России"""
2325,Павлоградская Галина Григорьевна,Краснодарское региональное отделение Политической партии ЛДПР - Либерально-демократической партии России
2325,Прокофьева Галина Николаевна,"Региональное отделение в Краснодарском крае Всероссийской политической партии ""ПАРТИЯ РОСТА"""
2325,Свариенко Ольга Николаевна,собрание избирателей по месту работы
2325,Фокин Сергей Владимирович,собрание избирателей по месту работы
2326,Цимбал Лидия Ивановна,собрание избирателей по месту работы
2326,Игитова Лариса Валерьевна,"Региональное отделение Всероссийской политической партии ""Гражданская Сила"" в Краснодарском крае"
2326,Филиппова Валентина Викторовна,Краснодарское региональное отделение Политической партии ЛДПР - Либерально-демократической партии России
2326,Бронникова Анастасия Николаевна,"Региональное отделение в Краснодарском крае Всероссийской политической партии ""ПАРТИЯ РОСТА"""
2326,Волкострел Роман Владимирович,"Краснодарское краевое отделение политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ"""
2326,Домрин Василий Андреевич,собрание избирателей по месту работы
2326,Кадацкая Мария Владимировна,"Краснодарское местное отделение Краснодарского регионального отделения Всероссийской политической партии ""ЕДИНАЯ РОССИЯ"""
2326,Карманович Татьяна Анатольевна,собрание избирателей по месту работы
2326,Козлова Елена Витальевна,собрание избирателей по месту работы
2326,Паращенко Анжелика Владимировна,собрание избирателей по месту работы
2326,Пугачева Диана Сергеевна,Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в Краснодарском крае
2326,Янко Евгения Юрьевна,"Региональное отделение в Краснодарском крае Политической партии ""Гражданская платформа"""
2327,Мизенко Елена Николаевна,собрание избирателей по месту работы
2327,Теренина Оксана Анатольевна,"Региональное отделение Политической партии ""Казачья партия Российской Федерации"" в Краснодарском крае"
2327,Ковалева Вероника Игоревна,"Краснодарское краевое отделение политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ"""
2327,Баксараева Наталья Геннадиевна,собрание избирателей по месту работы
2327,Божко Татьяна Викторовна,собрание избирателей по месту работы
2327,Гордиенко Алексей Геннадьевич,собрание избирателей по месту работы
2327,Игнатова Светлана Викторовна,собрание избирателей по месту работы
2327,Кулида Татьяна Юрьевна,"Краснодарское местное отделение Краснодарского регионального отделения Всероссийской политической партии ""ЕДИНАЯ РОССИЯ"""
2327,Лисун Галина Валентиновна,собрание избирателей по месту работы
2327,Махновская Татьяна Евгеньевна,"Региональное отделение в Краснодарском крае Политической партии ""Гражданская платформа"""
2327,Хмелевская Наталья Владимировна,Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в Краснодарском крае
2327,Шинкаренко Елена Вячеславовна,Краснодарское региональное отделение Политической партии ЛДПР - Либерально-демократической партии России
2328,Литвиненко Эмма Робертовна,собрание избирателей по месту работы
2328,Яблоков Максим Андреевич,собрание избирателей по месту работы
2328,Кравченко Наталья Александровна,"Краснодарское местное отделение Краснодарского регионального отделения Всероссийской политической партии ""ЕДИНАЯ РОССИЯ"""
2328,Балуда Мария Николаевна,собрание избирателей по месту работы
2328,Брик Анна Андреевна,собрание избирателей по месту работы
2328,Заводнов Михаил Алексеевич,"Краснодарское краевое отделение политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ"""
2328,Климова Татьяна Юрьевна,"Региональное отделение ВСЕРОССИЙСКОЙ ПОЛИТИЧЕСКОЙ ПАРТИИ ""РОДИНА"" в Краснодарском крае"
2328,Кравченко Станислав Игоревич,"Региональное отделение Политической партии ""Казачья партия Российской Федерации"" в Краснодарском крае"
2328,Литвинова Анастасия Сергеевна,собрание избирателей по месту работы
2328,Майборода Андрей Николаевич,собрание избирателей по месту работы
2328,Морева Ирина Валерьевна,собрание избирателей по месту работы
2328,Морозова Анжелика Игоревна,"Региональное отделение в Краснодарском крае Всероссийской политической партии ""ПАРТИЯ РОСТА"""
2328,Смоленская Любовь Васильевна,Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в Краснодарском крае
2328,Чикаев Илья Игоревич,собрание избирателей по месту работы
2328,Шагрова Нелли Николаевна,собрание избирателей по месту работы
2328,Шагундокова Данна Муратовна,собрание избирателей по месту работы
2329,Давыдова Надежда Николаевна,собрание избирателей по месту работы
2329,Романенко Ирина Александровна,"Региональное отделение Всероссийской политической партии ""Гражданская Сила"" в Краснодарском крае"
2329,Ефимова Полина Владимировна,собрание избирателей по месту работы
2329,Кобец Елена Васильевна,собрание избирателей по месту работы
2329,Лазарева Елена Владимировна,"Краснодарское местное отделение Краснодарского регионального отделения Всероссийской политической партии ""ЕДИНАЯ РОССИЯ"""
2329,Маслова Лариса Валерьевна,"Региональное отделение в Краснодарском крае Всероссийской политической партии ""ПАРТИЯ РОСТА"""
2329,Онищенко Елена Владимировна,Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в Краснодарском крае
2329,Пихтерев Юрий Юрьевич,собрание избирателей по месту работы
2329,Сидоренко Тамара Ивановна,собрание избирателей по месту работы
2329,Сиропова Мариетта Аракеловна,"Региональное отделение ВСЕРОССИЙСКОЙ ПОЛИТИЧЕСКОЙ ПАРТИИ ""РОДИНА"" в Краснодарском крае"
2329,Филонова Ирина Леонидовна,собрание избирателей по месту службы
2329,Хеж Ирина Анатольевна,"Краснодарское краевое отделение политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ"""
2330,Лященко Марина Анатольевна,"Краснодарское местное отделение Краснодарского регионального отделения Всероссийской политической партии ""ЕДИНАЯ РОССИЯ"""
2330,Мановицкая Евгения Никитична,собрание избирателей по месту работы
2330,Шнайдер Марика Викторовна,собрание избирателей по месту работы
2330,Булыга Эдуард Олегович,собрание избирателей по месту жительства
2330,Бычкова Лилия Викторовна,Краснодарское региональное отделение Политической партии ЛДПР - Либерально-демократической партии России
2330,Ганская Татьяна Николаевна,собрание избирателей по месту работы
2330,Герасименко Ирина Николаевна,"Краснодарское краевое отделение политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ"""
2330,Задулая Наталья Владимировна,собрание избирателей по месту работы
2330,Павловская Анастасия Александровна,собрание избирателей по месту работы
2330,Попова Ирина Анатольевна,"Региональное отделение в Краснодарском крае Политической партии ""Гражданская платформа"""
2330,Шапошников Борис Федорович,"Региональное отделение Политической партии ""Казачья партия Российской Федерации"" в Краснодарском крае"
2330,Швачко Евгений Викторович,Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в Краснодарском крае
2331,Захарова Ирина Владимировна,собрание избирателей по месту работы
2331,Горожанкин Николай Андреевич,собрание избирателей по месту работы
2331,Спицына Татьяна Валерьевна,"Краснодарское местное отделение Краснодарского регионального отделения Всероссийской политической партии ""ЕДИНАЯ РОССИЯ"""
2331,Бешанова Лариса Альбертовна,Краснодарское региональное отделение Политической партии ЛДПР - Либерально-демократической партии России
2331,Галушкин Максим Алексеевич,Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в Краснодарском крае
2331,Овасафян Лариса Леонидовна,"Региональное отделение в Краснодарском крае Политической партии ""Гражданская платформа"""
2331,Одинец Валентина Юрьевна,собрание избирателей по месту работы
2331,Сергеева Светлана Георгиевна,собрание избирателей по месту работы
2331,Склярова Любовь Михайловна,"Краснодарское краевое отделение политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ"""
2331,Типтюх Наталья Александровна,"Региональное отделение Политической партии ""Казачья партия Российской Федерации"" в Краснодарском крае"
2331,Хадышьян София Сукесовна,"Региональное отделение в Краснодарском крае Всероссийской политической партии ""ПАРТИЯ РОСТА"""
2331,Яткина Танзиля Ахмадеевна,собрание избирателей по месту работы
2332,Ломзина Марианна Леонидовна,собрание избирателей по месту работы
2332,Рябов Вадим Витальевич,собрание избирателей по месту работы
2332,Сильченко Анастасия Александровна,Краснодарское региональное отделение Политической партии ЛДПР - Либерально-демократической партии России
2332,Жатикова Марина Николаевна,"Краснодарское местное отделение Краснодарского регионального отделения Всероссийской политической партии ""ЕДИНАЯ РОССИЯ"""
2332,Железнякова Любовь Ивановна,собрание избирателей по месту работы
2332,Карасиков Евгений Михайлович,"Региональное отделение в Краснодарском крае Политической партии ""Гражданская платформа"""
2332,Литвиненко Елена Владиславовна,"Региональное отделение Всероссийской политической партии ""Гражданская Сила"" в Краснодарском крае"
2332,Остроглядов Андрей Владимирович,Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в Краснодарском крае
2332,Селиверстова Кристина Евгеньевна,"Краснодарское краевое отделение политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ"""
2332,Сидорова Лариса Викторовна,собрание избирателей по месту работы
2332,Симонов Денис Васильевич,собрание избирателей по месту работы
2332,Тюпляева Виктория Александровна,собрание избирателей по месту учебы
2333,Телякова Маргарита Витальевна,собрание избирателей по месту работы
2333,Эмирова Светлана Георгиевна,собрание избирателей по месту работы
2333,Харченко Анастасия Владимировна,"Краснодарское местное отделение Краснодарского регионального отделения Всероссийской политической партии ""ЕДИНАЯ РОССИЯ"""
2333,Джан Зубер Джахфарович,собрание избирателей по месту работы
2333,Жуков Дмитрий Юрьевич,собрание избирателей по месту работы
2333,Жукова Ольга Ивановна,"Региональное отделение в Краснодарском крае Всероссийской политической партии ""ПАРТИЯ РОСТА"""
2333,Корольчук Антон Николаевич,Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в Краснодарском крае
2333,Кочура Татьяна Петровна,"Региональное отделение ВСЕРОССИЙСКОЙ ПОЛИТИЧЕСКОЙ ПАРТИИ ""РОДИНА"" в Краснодарском крае"
2333,Тугуз Руслан Еристемович,"Краснодарское краевое отделение политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ"""
2333,Турукало Наталия Витальевна,"Региональное отделение Всероссийской политической партии ""Гражданская Сила"" в Краснодарском крае"
2333,Черненко Сергей Игнатьевич,Краснодарское региональное отделение Политической партии ЛДПР - Либерально-демократической партии России
2333,Шутьев Евгений Николаевич,собрание избирателей по месту работы
2334,Овчаренко Надежда Александровна,собрание избирателей по месту работы
2334,Сикирина Елена Анатольевна,собрание избирателей по месту работы
2334,Пешкова Ирина Георгиевна,"Краснодарское местное отделение Краснодарского регионального отделения Всероссийской политической партии ""ЕДИНАЯ РОССИЯ"""
2334,Абрамкина Анастасия Михайловна,собрание избирателей по месту работы
2334,Аверьянова Вера Руслановна,"Краснодарское краевое отделение политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ"""
2334,Артамкина Евгения Владимировна,"Региональное отделение Всероссийской политической партии ""Гражданская Сила"" в Краснодарском крае"
2334,Быковский Алексей Владимирович,Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в Краснодарском крае
2334,Гилеб Дмитрий Владимирович,собрание избирателей по месту работы
2334,Глушкова Наталья Михайловна,собрание избирателей по месту работы
2334,Глущенко Татьяна Евгеньевна,собрание избирателей по месту работы
2334,Лучишина Лилёлия Борисовна,"Региональное отделение в Краснодарском крае Всероссийской политической партии ""Партия пенсионеров России"""
2334,Савина Ирина Сергеевна,собрание избирателей по месту работы
2334,Ходаринова Нина Вячеславовна,собрание избирателей по месту работы
2334,Чечетка Евгения Леонидовна,"Региональное отделение в Краснодарском крае Политической партии ""Гражданская платформа"""
